date,train_id,trip_no,delay_minutes,is_weekend
2026-02-06,KMRL-30,4,6.91,0
2026-02-06,KMRL-30,5,0.43,0
2026-02-06,KMRL-30,6,2.81,0
2026-02-06,KMRL-30,7,0.78,0
2026-02-06,KMRL-30,8,2.33,0
2026-02-06,KMRL-30,9,0.79,0
2026-02-07,KMRL-1,1,1.22,1
2026-02-07,KMRL-1,2,0.64,1
2026-02-07,KMRL-1,3,0.97,1
2026-02-07,KMRL-1,4,2.26,1
2026-02-07,KMRL-1,5,0.85,1
2026-02-07,KMRL-1,6,0.68,1
2026-02-07,KMRL-1,7,1.59,1
2026-02-07,KMRL-1,8,2.72,1
2026-02-07,KMRL-2,1,0.92,1
2026-02-07,KMRL-2,2,1.38,1
2026-02-07,KMRL-2,3,2.33,1
2026-02-07,KMRL-2,4,0.69,1
2026-02-07,KMRL-2,5,2.79,1
2026-02-07,KMRL-2,6,0.93,1
2026-02-07,KMRL-2,7,0.82,1
2026-02-07,KMRL-3,1,1.42,1
2026-02-07,KMRL-3,2,0.48,1
2026-02-07,KMRL-3,3,1.22,1
2026-02-07,KMRL-3,4,2.72,1
2026-02-07,KMRL-3,5,2.62,1
2026-02-07,KMRL-3,6,1.26,1
2026-02-07,KMRL-3,7,1.59,1
2026-02-07,KMRL-3,8,1.57,1
2026-02-07,KMRL-4,1,3.0,1
2026-02-07,KMRL-4,2,0.34,1
2026-02-07,KMRL-4,3,1.33,1
2026-02-07,KMRL-4,4,0.68,1
2026-02-07,KMRL-4,5,2.04,1
2026-02-07,KMRL-4,6,1.64,1
2026-02-07,KMRL-4,7,0.86,1
2026-02-07,KMRL-4,8,1.01,1
2026-02-07,KMRL-4,9,1.25,1
2026-02-07,KMRL-5,1,2.73,1
2026-02-07,KMRL-5,2,3.07,1
2026-02-07,KMRL-5,3,1.54,1
2026-02-07,KMRL-5,4,0.66,1
2026-02-07,KMRL-5,5,1.25,1
2026-02-07,KMRL-5,6,1.64,1
2026-02-07,KMRL-5,7,1.46,1
2026-02-07,KMRL-6,1,1.68,1
2026-02-07,KMRL-6,2,1.24,1
2026-02-07,KMRL-6,3,2.01,1
2026-02-07,KMRL-6,4,1.37,1
2026-02-07,KMRL-6,5,0.49,1
2026-02-07,KMRL-6,6,0.68,1
2026-02-07,KMRL-6,7,2.32,1
2026-02-07,KMRL-6,8,1.68,1
2026-02-07,KMRL-6,9,1.25,1
2026-02-07,KMRL-7,1,2.32,1
2026-02-07,KMRL-7,2,1.42,1
2026-02-07,KMRL-7,3,0.78,1
2026-02-07,KMRL-7,4,2.81,1
2026-02-07,KMRL-7,5,4.19,1
2026-02-07,KMRL-7,6,2.04,1
2026-02-07,KMRL-7,7,7.55,1
2026-02-07,KMRL-7,8,3.74,1
2026-02-07,KMRL-8,1,2.96,1
2026-02-07,KMRL-8,2,0.96,1
2026-02-07,KMRL-8,3,1.2,1
2026-02-07,KMRL-8,4,1.33,1
2026-02-07,KMRL-8,5,1.33,1
2026-02-07,KMRL-8,6,1.24,1
2026-02-07,KMRL-8,7,0.72,1
2026-02-07,KMRL-8,8,1.81,1
2026-02-07,KMRL-8,9,1.02,1
2026-02-07,KMRL-9,1,0.84,1
2026-02-07,KMRL-9,2,4.47,1
2026-02-07,KMRL-9,3,1.74,1
2026-02-07,KMRL-9,4,6.69,1
2026-02-07,KMRL-9,5,2.31,1
2026-02-07,KMRL-9,6,1.23,1
2026-02-07,KMRL-9,7,1.69,1
2026-02-07,KMRL-9,8,7.58,1
2026-02-07,KMRL-10,1,0.55,1
2026-02-07,KMRL-10,2,1.26,1
2026-02-07,KMRL-10,3,14.96,1
2026-02-07,KMRL-10,4,1.5,1
2026-02-07,KMRL-10,5,1.09,1
2026-02-07,KMRL-10,6,1.7,1
2026-02-07,KMRL-10,7,0.52,1
2026-02-07,KMRL-11,1,1.48,1
2026-02-07,KMRL-11,2,1.73,1
2026-02-07,KMRL-11,3,1.45,1
2026-02-07,KMRL-11,4,1.36,1
2026-02-07,KMRL-11,5,2.86,1
2026-02-07,KMRL-11,6,1.3,1
2026-02-07,KMRL-11,7,1.99,1
2026-02-07,KMRL-12,1,1.4,1
2026-02-07,KMRL-12,2,0.8,1
2026-02-07,KMRL-12,3,1.78,1
2026-02-07,KMRL-12,4,1.39,1
2026-02-07,KMRL-12,5,2.04,1
2026-02-07,KMRL-12,6,2.02,1
2026-02-07,KMRL-12,7,0.44,1
2026-02-07,KMRL-12,8,2.52,1
2026-02-07,KMRL-13,1,2.88,1
2026-02-07,KMRL-13,2,1.8,1
2026-02-07,KMRL-13,3,3.34,1
2026-02-07,KMRL-13,4,1.44,1
2026-02-07,KMRL-13,5,1.32,1
2026-02-07,KMRL-13,6,1.26,1
2026-02-07,KMRL-13,7,9.51,1
2026-02-07,KMRL-14,1,0.9,1
2026-02-07,KMRL-14,2,1.84,1
2026-02-07,KMRL-14,3,1.49,1
2026-02-07,KMRL-14,4,1.13,1
2026-02-07,KMRL-14,5,0.3,1
2026-02-07,KMRL-14,6,3.05,1
2026-02-07,KMRL-14,7,1.8,1
2026-02-07,KMRL-15,1,6.98,1
2026-02-07,KMRL-15,2,1.47,1
2026-02-07,KMRL-15,3,1.1,1
2026-02-07,KMRL-15,4,1.08,1
2026-02-07,KMRL-15,5,0.86,1
2026-02-07,KMRL-15,6,0.91,1
2026-02-07,KMRL-15,7,0.96,1
2026-02-07,KMRL-16,1,3.22,1
2026-02-07,KMRL-16,2,1.36,1
2026-02-07,KMRL-16,3,0.33,1
2026-02-07,KMRL-16,4,1.16,1
2026-02-07,KMRL-16,5,2.46,1
2026-02-07,KMRL-16,6,1.54,1
2026-02-07,KMRL-16,7,0.31,1
2026-02-07,KMRL-16,8,1.19,1
2026-02-07,KMRL-16,9,0.65,1
2026-02-07,KMRL-17,1,1.66,1
2026-02-07,KMRL-17,2,1.49,1
2026-02-07,KMRL-17,3,1.39,1
2026-02-07,KMRL-17,4,1.77,1
2026-02-07,KMRL-17,5,1.38,1
2026-02-07,KMRL-17,6,1.72,1
2026-02-07,KMRL-17,7,1.56,1
2026-02-07,KMRL-17,8,0.87,1
2026-02-07,KMRL-18,1,2.42,1
2026-02-07,KMRL-18,2,0.73,1
2026-02-07,KMRL-18,3,1.1,1
2026-02-07,KMRL-18,4,0.33,1
2026-02-07,KMRL-18,5,1.31,1
2026-02-07,KMRL-18,6,0.43,1
2026-02-07,KMRL-18,7,1.37,1
2026-02-07,KMRL-18,8,0.74,1
2026-02-07,KMRL-18,9,1.45,1
2026-02-07,KMRL-19,1,2.08,1
2026-02-07,KMRL-19,2,1.33,1
2026-02-07,KMRL-19,3,1.64,1
2026-02-07,KMRL-19,4,4.05,1
2026-02-07,KMRL-19,5,3.87,1
2026-02-07,KMRL-19,6,5.7,1
2026-02-07,KMRL-19,7,1.29,1
2026-02-07,KMRL-19,8,1.56,1
2026-02-07,KMRL-20,1,4.17,1
2026-02-07,KMRL-20,2,2.42,1
2026-02-07,KMRL-20,3,4.21,1
2026-02-07,KMRL-20,4,9.29,1
2026-02-07,KMRL-20,5,1.4,1
2026-02-07,KMRL-20,6,3.13,1
2026-02-07,KMRL-20,7,5.91,1
2026-02-07,KMRL-20,8,2.19,1
2026-02-07,KMRL-20,9,1.94,1
2026-02-07,KMRL-21,1,5.09,1
2026-02-07,KMRL-21,2,3.28,1
2026-02-07,KMRL-21,3,1.04,1
2026-02-07,KMRL-21,4,1.63,1
2026-02-07,KMRL-21,5,2.21,1
2026-02-07,KMRL-21,6,2.45,1
2026-02-07,KMRL-21,7,13.08,1
2026-02-07,KMRL-21,8,2.82,1
2026-02-07,KMRL-22,1,1.62,1
2026-02-07,KMRL-22,2,1.35,1
2026-02-07,KMRL-22,3,1.28,1
2026-02-07,KMRL-22,4,1.05,1
2026-02-07,KMRL-22,5,3.07,1
2026-02-07,KMRL-22,6,1.75,1
2026-02-07,KMRL-22,7,2.33,1
2026-02-07,KMRL-22,8,2.74,1
2026-02-07,KMRL-22,9,2.19,1
2026-02-07,KMRL-23,1,1.1,1
2026-02-07,KMRL-23,2,1.59,1
2026-02-07,KMRL-23,3,0.63,1
2026-02-07,KMRL-23,4,1.74,1
2026-02-07,KMRL-23,5,3.46,1
2026-02-07,KMRL-23,6,2.0,1
2026-02-07,KMRL-23,7,1.59,1
2026-02-07,KMRL-23,8,0.85,1
2026-02-07,KMRL-24,1,2.66,1
2026-02-07,KMRL-24,2,0.89,1
2026-02-07,KMRL-24,3,0.97,1
2026-02-07,KMRL-24,4,1.05,1
2026-02-07,KMRL-24,5,1.16,1
2026-02-07,KMRL-24,6,1.92,1
2026-02-07,KMRL-24,7,1.76,1
2026-02-07,KMRL-25,1,2.12,1
2026-02-07,KMRL-25,2,2.6,1
2026-02-07,KMRL-25,3,7.33,1
2026-02-07,KMRL-25,4,2.52,1
2026-02-07,KMRL-25,5,1.37,1
2026-02-07,KMRL-25,6,2.13,1
2026-02-07,KMRL-25,7,0.23,1
2026-02-07,KMRL-26,1,1.46,1
2026-02-07,KMRL-26,2,1.51,1
2026-02-07,KMRL-26,3,1.63,1
2026-02-07,KMRL-26,4,0.84,1
2026-02-07,KMRL-26,5,1.65,1
2026-02-07,KMRL-26,6,0.88,1
2026-02-07,KMRL-26,7,0.31,1
2026-02-07,KMRL-26,8,0.48,1
2026-02-07,KMRL-27,1,3.02,1
2026-02-07,KMRL-27,2,4.02,1
2026-02-07,KMRL-27,3,0.54,1
2026-02-07,KMRL-27,4,1.41,1
2026-02-07,KMRL-27,5,1.33,1
2026-02-07,KMRL-27,6,1.55,1
2026-02-07,KMRL-27,7,1.02,1
2026-02-07,KMRL-28,1,1.61,1
2026-02-07,KMRL-28,2,2.04,1
2026-02-07,KMRL-28,3,0.78,1
2026-02-07,KMRL-28,4,0.52,1
2026-02-07,KMRL-28,5,0.96,1
2026-02-07,KMRL-28,6,1.98,1
2026-02-07,KMRL-28,7,1.0,1
2026-02-07,KMRL-28,8,1.23,1
2026-02-07,KMRL-28,9,2.04,1
2026-02-07,KMRL-29,1,1.88,1
2026-02-07,KMRL-29,2,1.37,1
2026-02-07,KMRL-29,3,3.95,1
2026-02-07,KMRL-29,4,1.51,1
2026-02-07,KMRL-29,5,0.54,1
2026-02-07,KMRL-29,6,0.42,1
2026-02-07,KMRL-29,7,1.5,1
2026-02-07,KMRL-30,1,0.76,1
2026-02-07,KMRL-30,2,1.29,1
2026-02-07,KMRL-30,3,4.78,1
2026-02-07,KMRL-30,4,3.62,1
2026-02-07,KMRL-30,5,2.76,1
2026-02-07,KMRL-30,6,7.65,1
2026-02-07,KMRL-30,7,1.8,1
2026-02-08,KMRL-1,1,1.84,1
2026-02-08,KMRL-1,2,1.93,1
2026-02-08,KMRL-1,3,1.64,1
2026-02-08,KMRL-1,4,2.18,1
2026-02-08,KMRL-1,5,2.82,1
2026-02-08,KMRL-1,6,1.57,1
2026-02-08,KMRL-1,7,0.64,1
2026-02-08,KMRL-1,8,0.92,1
2026-02-08,KMRL-2,1,0.91,1
2026-02-08,KMRL-2,2,1.8,1
2026-02-08,KMRL-2,3,1.18,1
2026-02-08,KMRL-2,4,1.56,1
2026-02-08,KMRL-2,5,2.1,1
2026-02-08,KMRL-2,6,2.2,1
2026-02-08,KMRL-2,7,1.68,1
2026-02-08,KMRL-3,1,1.16,1
2026-02-08,KMRL-3,2,1.15,1
2026-02-08,KMRL-3,3,1.91,1
2026-02-08,KMRL-3,4,1.1,1
2026-02-08,KMRL-3,5,1.84,1
2026-02-08,KMRL-3,6,1.87,1
2026-02-08,KMRL-3,7,1.03,1
2026-02-08,KMRL-3,8,1.63,1
2026-02-08,KMRL-3,9,1.98,1
2026-02-08,KMRL-4,1,1.5,1
2026-02-08,KMRL-4,2,0.02,1
2026-02-08,KMRL-4,3,0.51,1
2026-02-08,KMRL-4,4,0.35,1
2026-02-08,KMRL-4,5,3.02,1
2026-02-08,KMRL-4,6,0.57,1
2026-02-08,KMRL-4,7,1.74,1
2026-02-08,KMRL-5,1,1.39,1
2026-02-08,KMRL-5,2,1.11,1
2026-02-08,KMRL-5,3,0.86,1
2026-02-08,KMRL-5,4,1.39,1
2026-02-08,KMRL-5,5,1.91,1
2026-02-08,KMRL-5,6,0.73,1
2026-02-08,KMRL-5,7,1.39,1
2026-02-08,KMRL-5,8,1.84,1
2026-02-08,KMRL-6,1,1.56,1
2026-02-08,KMRL-6,2,1.48,1
2026-02-08,KMRL-6,3,0.94,1
2026-02-08,KMRL-6,4,1.46,1
2026-02-08,KMRL-6,5,2.2,1
2026-02-08,KMRL-6,6,0.37,1
2026-02-08,KMRL-6,7,0.98,1
2026-02-08,KMRL-6,8,0.79,1
2026-02-08,KMRL-6,9,0.6,1
2026-02-08,KMRL-7,1,1.06,1
2026-02-08,KMRL-7,2,0.84,1
2026-02-08,KMRL-7,3,4.43,1
2026-02-08,KMRL-7,4,3.6,1
2026-02-08,KMRL-7,5,2.92,1
2026-02-08,KMRL-7,6,1.47,1
2026-02-08,KMRL-7,7,1.45,1
2026-02-08,KMRL-8,1,1.98,1
2026-02-08,KMRL-8,2,1.73,1
2026-02-08,KMRL-8,3,1.38,1
2026-02-08,KMRL-8,4,2.24,1
2026-02-08,KMRL-8,5,2.16,1
2026-02-08,KMRL-8,6,1.35,1
2026-02-08,KMRL-8,7,1.2,1
2026-02-08,KMRL-9,1,1.28,1
2026-02-08,KMRL-9,2,7.44,1
2026-02-08,KMRL-9,3,5.58,1
2026-02-08,KMRL-9,4,4.2,1
2026-02-08,KMRL-9,5,4.91,1
2026-02-08,KMRL-9,6,1.69,1
2026-02-08,KMRL-9,7,4.04,1
2026-02-08,KMRL-10,1,3.67,1
2026-02-08,KMRL-10,2,3.47,1
2026-02-08,KMRL-10,3,0.72,1
2026-02-08,KMRL-10,4,3.14,1
2026-02-08,KMRL-10,5,6.42,1
2026-02-08,KMRL-10,6,2.61,1
2026-02-08,KMRL-10,7,1.18,1
2026-02-08,KMRL-11,1,0.52,1
2026-02-08,KMRL-11,2,1.23,1
2026-02-08,KMRL-11,3,1.06,1
2026-02-08,KMRL-11,4,2.51,1
2026-02-08,KMRL-11,5,1.36,1
2026-02-08,KMRL-11,6,2.19,1
2026-02-08,KMRL-11,7,1.26,1
2026-02-08,KMRL-11,8,0.88,1
2026-02-08,KMRL-11,9,0.79,1
2026-02-08,KMRL-12,1,1.15,1
2026-02-08,KMRL-12,2,1.05,1
2026-02-08,KMRL-12,3,0.92,1
2026-02-08,KMRL-12,4,1.0,1
2026-02-08,KMRL-12,5,1.68,1
2026-02-08,KMRL-12,6,0.19,1
2026-02-08,KMRL-12,7,0.7,1
2026-02-08,KMRL-13,1,1.22,1
2026-02-08,KMRL-13,2,8.79,1
2026-02-08,KMRL-13,3,1.48,1
2026-02-08,KMRL-13,4,1.33,1
2026-02-08,KMRL-13,5,0.78,1
2026-02-08,KMRL-13,6,1.18,1
2026-02-08,KMRL-13,7,1.29,1
2026-02-08,KMRL-14,1,1.87,1
2026-02-08,KMRL-14,2,2.0,1
2026-02-08,KMRL-14,3,2.23,1
2026-02-08,KMRL-14,4,2.0,1
2026-02-08,KMRL-14,5,2.84,1
2026-02-08,KMRL-14,6,1.89,1
2026-02-08,KMRL-14,7,2.13,1
2026-02-08,KMRL-14,8,0.47,1
2026-02-08,KMRL-15,1,1.56,1
2026-02-08,KMRL-15,2,3.11,1
2026-02-08,KMRL-15,3,1.55,1
2026-02-08,KMRL-15,4,1.6,1
2026-02-08,KMRL-15,5,0.64,1
2026-02-08,KMRL-15,6,1.38,1
2026-02-08,KMRL-15,7,0.52,1
2026-02-08,KMRL-15,8,2.13,1
2026-02-08,KMRL-16,1,1.8,1
2026-02-08,KMRL-16,2,2.89,1
2026-02-08,KMRL-16,3,1.04,1
2026-02-08,KMRL-16,4,1.59,1
2026-02-08,KMRL-16,5,1.46,1
2026-02-08,KMRL-16,6,2.73,1
2026-02-08,KMRL-16,7,1.31,1
2026-02-08,KMRL-16,8,1.34,1
2026-02-08,KMRL-17,1,1.26,1
2026-02-08,KMRL-17,2,1.9,1
2026-02-08,KMRL-17,3,1.29,1
2026-02-08,KMRL-17,4,0.74,1
2026-02-08,KMRL-17,5,0.76,1
2026-02-08,KMRL-17,6,2.34,1
2026-02-08,KMRL-17,7,1.98,1
2026-02-08,KMRL-17,8,0.69,1
2026-02-08,KMRL-17,9,1.22,1
2026-02-08,KMRL-18,1,0.29,1
2026-02-08,KMRL-18,2,0.94,1
2026-02-08,KMRL-18,3,1.66,1
2026-02-08,KMRL-18,4,1.66,1
2026-02-08,KMRL-18,5,1.56,1
2026-02-08,KMRL-18,6,0.44,1
2026-02-08,KMRL-18,7,0.89,1
2026-02-08,KMRL-18,8,1.11,1
2026-02-08,KMRL-18,9,1.31,1
2026-02-08,KMRL-19,1,2.88,1
2026-02-08,KMRL-19,2,0.73,1
2026-02-08,KMRL-19,3,1.73,1
2026-02-08,KMRL-19,4,1.54,1
2026-02-08,KMRL-19,5,2.13,1
2026-02-08,KMRL-19,6,0.15,1
2026-02-08,KMRL-19,7,2.39,1
2026-02-08,KMRL-20,1,4.37,1
2026-02-08,KMRL-20,2,4.01,1
2026-02-08,KMRL-20,3,2.96,1
2026-02-08,KMRL-20,4,10.04,1
2026-02-08,KMRL-20,5,2.11,1
2026-02-08,KMRL-20,6,1.56,1
2026-02-08,KMRL-20,7,4.18,1
2026-02-08,KMRL-20,8,1.78,1
2026-02-08,KMRL-20,9,2.25,1
2026-02-08,KMRL-21,1,4.68,1
2026-02-08,KMRL-21,2,1.13,1
2026-02-08,KMRL-21,3,1.41,1
2026-02-08,KMRL-21,4,1.64,1
2026-02-08,KMRL-21,5,2.51,1
2026-02-08,KMRL-21,6,1.72,1
2026-02-08,KMRL-21,7,2.58,1
2026-02-08,KMRL-22,1,1.93,1
2026-02-08,KMRL-22,2,1.61,1
2026-02-08,KMRL-22,3,1.57,1
2026-02-08,KMRL-22,4,1.45,1
2026-02-08,KMRL-22,5,1.26,1
2026-02-08,KMRL-22,6,2.21,1
2026-02-08,KMRL-22,7,2.27,1
2026-02-08,KMRL-23,1,5.36,1
2026-02-08,KMRL-23,2,1.31,1
2026-02-08,KMRL-23,3,1.92,1
2026-02-08,KMRL-23,4,0.17,1
2026-02-08,KMRL-23,5,1.59,1
2026-02-08,KMRL-23,6,1.48,1
2026-02-08,KMRL-23,7,3.05,1
2026-02-08,KMRL-23,8,1.7,1
2026-02-08,KMRL-24,1,0.24,1
2026-02-08,KMRL-24,2,2.13,1
2026-02-08,KMRL-24,3,1.15,1
2026-02-08,KMRL-24,4,1.08,1
2026-02-08,KMRL-24,5,0.85,1
2026-02-08,KMRL-24,6,0.33,1
2026-02-08,KMRL-24,7,4.13,1
2026-02-08,KMRL-25,1,0.2,1
2026-02-08,KMRL-25,2,1.5,1
2026-02-08,KMRL-25,3,2.03,1
2026-02-08,KMRL-25,4,4.74,1
2026-02-08,KMRL-25,5,4.48,1
2026-02-08,KMRL-25,6,7.64,1
2026-02-08,KMRL-25,7,7.16,1
2026-02-08,KMRL-25,8,1.7,1
2026-02-08,KMRL-26,1,2.38,1
2026-02-08,KMRL-26,2,1.83,1
2026-02-08,KMRL-26,3,1.68,1
2026-02-08,KMRL-26,4,2.24,1
2026-02-08,KMRL-26,5,1.2,1
2026-02-08,KMRL-26,6,2.04,1
2026-02-08,KMRL-26,7,1.71,1
2026-02-08,KMRL-27,1,0.97,1
2026-02-08,KMRL-27,2,1.03,1
2026-02-08,KMRL-27,3,3.08,1
2026-02-08,KMRL-27,4,0.83,1
2026-02-08,KMRL-27,5,1.14,1
2026-02-08,KMRL-27,6,0.48,1
2026-02-08,KMRL-27,7,2.57,1
2026-02-08,KMRL-27,8,1.05,1
2026-02-08,KMRL-28,1,0.41,1
2026-02-08,KMRL-28,2,0.76,1
2026-02-08,KMRL-28,3,0.97,1
2026-02-08,KMRL-28,4,1.48,1
2026-02-08,KMRL-28,5,0.79,1
2026-02-08,KMRL-28,6,1.87,1
2026-02-08,KMRL-28,7,1.87,1
2026-02-08,KMRL-29,1,0.85,1
2026-02-08,KMRL-29,2,1.38,1
2026-02-08,KMRL-29,3,1.02,1
2026-02-08,KMRL-29,4,0.97,1
2026-02-08,KMRL-29,5,1.5,1
2026-02-08,KMRL-29,6,0.16,1
2026-02-08,KMRL-29,7,1.97,1
2026-02-08,KMRL-29,8,0.3,1
2026-02-08,KMRL-30,1,7.04,1
2026-02-08,KMRL-30,2,7.87,1
2026-02-08,KMRL-30,3,0.5,1
2026-02-08,KMRL-30,4,12.58,1
2026-02-08,KMRL-30,5,3.34,1
2026-02-08,KMRL-30,6,0.52,1
2026-02-08,KMRL-30,7,5.22,1
2026-02-09,KMRL-1,1,0.69,0
2026-02-09,KMRL-1,2,1.46,0
2026-02-09,KMRL-1,3,1.16,0
2026-02-09,KMRL-1,4,0.24,0
2026-02-09,KMRL-1,5,0.7,0
2026-02-09,KMRL-1,6,0.98,0
2026-02-09,KMRL-1,7,0.31,0
2026-02-09,KMRL-1,8,0.75,0
2026-02-09,KMRL-1,9,0.11,0
2026-02-09,KMRL-2,1,1.29,0
2026-02-09,KMRL-2,2,0.3,0
2026-02-09,KMRL-2,3,0.29,0
2026-02-09,KMRL-2,4,1.05,0
2026-02-09,KMRL-2,5,1.23,0
2026-02-09,KMRL-2,6,1.05,0
2026-02-09,KMRL-2,7,0.32,0
2026-02-09,KMRL-3,1,2.03,0
2026-02-09,KMRL-3,2,0.72,0
2026-02-09,KMRL-3,3,0.36,0
2026-02-09,KMRL-3,4,0.34,0
2026-02-09,KMRL-3,5,0.07,0
2026-02-09,KMRL-3,6,0.15,0
2026-02-09,KMRL-3,7,0.85,0
2026-02-09,KMRL-3,8,0.3,0
2026-02-09,KMRL-4,1,0.24,0
2026-02-09,KMRL-4,2,0.0,0
2026-02-09,KMRL-4,3,1.49,0
2026-02-09,KMRL-4,4,0.25,0
2026-02-09,KMRL-4,5,0.29,0
2026-02-09,KMRL-4,6,4.09,0
2026-02-09,KMRL-4,7,0.52,0
2026-02-09,KMRL-4,8,0.62,0
2026-02-09,KMRL-5,1,0.05,0
2026-02-09,KMRL-5,2,0.57,0
2026-02-09,KMRL-5,3,0.44,0
2026-02-09,KMRL-5,4,1.63,0
2026-02-09,KMRL-5,5,0.59,0
2026-02-09,KMRL-5,6,1.63,0
2026-02-09,KMRL-5,7,1.12,0
2026-02-09,KMRL-5,8,0.01,0
2026-02-09,KMRL-5,9,2.89,0
2026-02-09,KMRL-6,1,0.06,0
2026-02-09,KMRL-6,2,0.03,0
2026-02-09,KMRL-6,3,0.3,0
2026-02-09,KMRL-6,4,0.44,0
2026-02-09,KMRL-6,5,0.2,0
2026-02-09,KMRL-6,6,0.55,0
2026-02-09,KMRL-6,7,2.75,0
2026-02-09,KMRL-7,1,1.62,0
2026-02-09,KMRL-7,2,0.24,0
2026-02-09,KMRL-7,3,4.86,0
2026-02-09,KMRL-7,4,0.23,0
2026-02-09,KMRL-7,5,1.22,0
2026-02-09,KMRL-7,6,1.24,0
2026-02-09,KMRL-7,7,2.61,0
2026-02-09,KMRL-8,1,0.91,0
2026-02-09,KMRL-8,2,0.77,0
2026-02-09,KMRL-8,3,0.81,0
2026-02-09,KMRL-8,4,1.14,0
2026-02-09,KMRL-8,5,0.15,0
2026-02-09,KMRL-8,6,3.0,0
2026-02-09,KMRL-8,7,0.63,0
2026-02-09,KMRL-9,1,2.56,0
2026-02-09,KMRL-9,2,1.73,0
2026-02-09,KMRL-9,3,4.17,0
2026-02-09,KMRL-9,4,1.77,0
2026-02-09,KMRL-9,5,0.2,0
2026-02-09,KMRL-9,6,4.14,0
2026-02-09,KMRL-9,7,0.22,0
2026-02-09,KMRL-9,8,1.47,0
2026-02-09,KMRL-10,1,0.79,0
2026-02-09,KMRL-10,2,0.45,0
2026-02-09,KMRL-10,3,0.46,0
2026-02-09,KMRL-10,4,7.03,0
2026-02-09,KMRL-10,5,1.49,0
2026-02-09,KMRL-10,6,1.52,0
2026-02-09,KMRL-10,7,4.05,0
2026-02-09,KMRL-11,1,1.43,0
2026-02-09,KMRL-11,2,1.37,0
2026-02-09,KMRL-11,3,0.83,0
2026-02-09,KMRL-11,4,1.01,0
2026-02-09,KMRL-11,5,0.77,0
2026-02-09,KMRL-11,6,1.43,0
2026-02-09,KMRL-11,7,0.34,0
2026-02-09,KMRL-11,8,0.22,0
2026-02-09,KMRL-11,9,0.18,0
2026-02-09,KMRL-12,1,0.74,0
2026-02-09,KMRL-12,2,0.22,0
2026-02-09,KMRL-12,3,0.11,0
2026-02-09,KMRL-12,4,2.67,0
2026-02-09,KMRL-12,5,0.38,0
2026-02-09,KMRL-12,6,1.8,0
2026-02-09,KMRL-12,7,0.98,0
2026-02-09,KMRL-12,8,0.34,0
2026-02-09,KMRL-12,9,0.12,0
2026-02-09,KMRL-13,1,3.68,0
2026-02-09,KMRL-13,2,4.44,0
2026-02-09,KMRL-13,3,0.4,0
2026-02-09,KMRL-13,4,1.98,0
2026-02-09,KMRL-13,5,1.66,0
2026-02-09,KMRL-13,6,5.27,0
2026-02-09,KMRL-13,7,2.09,0
2026-02-09,KMRL-14,1,0.25,0
2026-02-09,KMRL-14,2,1.01,0
2026-02-09,KMRL-14,3,0.6,0
2026-02-09,KMRL-14,4,0.34,0
2026-02-09,KMRL-14,5,0.75,0
2026-02-09,KMRL-14,6,2.62,0
2026-02-09,KMRL-14,7,1.36,0
2026-02-09,KMRL-15,1,1.09,0
2026-02-09,KMRL-15,2,0.06,0
2026-02-09,KMRL-15,3,0.1,0
2026-02-09,KMRL-15,4,0.76,0
2026-02-09,KMRL-15,5,0.03,0
2026-02-09,KMRL-15,6,0.82,0
2026-02-09,KMRL-15,7,0.29,0
2026-02-09,KMRL-16,1,0.14,0
2026-02-09,KMRL-16,2,0.04,0
2026-02-09,KMRL-16,3,0.19,0
2026-02-09,KMRL-16,4,0.95,0
2026-02-09,KMRL-16,5,0.48,0
2026-02-09,KMRL-16,6,0.03,0
2026-02-09,KMRL-16,7,0.06,0
2026-02-09,KMRL-16,8,0.7,0
2026-02-09,KMRL-16,9,1.45,0
2026-02-09,KMRL-17,1,0.73,0
2026-02-09,KMRL-17,2,0.39,0
2026-02-09,KMRL-17,3,0.46,0
2026-02-09,KMRL-17,4,0.41,0
2026-02-09,KMRL-17,5,1.82,0
2026-02-09,KMRL-17,6,0.13,0
2026-02-09,KMRL-17,7,0.38,0
2026-02-09,KMRL-18,1,0.29,0
2026-02-09,KMRL-18,2,0.71,0
2026-02-09,KMRL-18,3,0.94,0
2026-02-09,KMRL-18,4,0.58,0
2026-02-09,KMRL-18,5,3.81,0
2026-02-09,KMRL-18,6,0.23,0
2026-02-09,KMRL-18,7,0.01,0
2026-02-09,KMRL-18,8,1.03,0
2026-02-09,KMRL-19,1,0.56,0
2026-02-09,KMRL-19,2,7.06,0
2026-02-09,KMRL-19,3,3.26,0
2026-02-09,KMRL-19,4,1.97,0
2026-02-09,KMRL-19,5,2.44,0
2026-02-09,KMRL-19,6,3.22,0
2026-02-09,KMRL-19,7,2.31,0
2026-02-09,KMRL-19,8,0.75,0
2026-02-09,KMRL-19,9,1.41,0
2026-02-09,KMRL-20,1,1.32,0
2026-02-09,KMRL-20,2,4.25,0
2026-02-09,KMRL-20,3,0.03,0
2026-02-09,KMRL-20,4,1.7,0
2026-02-09,KMRL-20,5,0.6,0
2026-02-09,KMRL-20,6,10.44,0
2026-02-09,KMRL-20,7,4.45,0
2026-02-09,KMRL-20,8,2.45,0
2026-02-09,KMRL-20,9,0.97,0
2026-02-09,KMRL-21,1,0.04,0
2026-02-09,KMRL-21,2,2.82,0
2026-02-09,KMRL-21,3,1.37,0
2026-02-09,KMRL-21,4,0.19,0
